id,category,query1,query2,label
2136,肺气肿,肺气肿是怎么造成的呢?,肺气肿的病因是什么呢?,1
2137,肺气肿,肺气肿是怎么造成的呢?,肺气肿有哪些症状？,0
2139,肺气肿,肺气肿是怎么造成的呢?,肺气肿病人最明显的表现有哪些呢?,0
2141,肺气肿,肺气肿和肺炎有什么区别,怎么区别肺气肿和肺炎？,1
2143,肺气肿,肺气肿和肺炎有什么区别,肺气肿传播途径有哪些？,0
2144,肺气肿,肺气肿和肺炎有什么区别,肺气肿的病因是什么呢?,0
2145,肺气肿,导致肺气肿的原因是什么?,肺气肿是怎么造成的?,1
2146,肺气肿,导致肺气肿的原因是什么?,肺气肿是如何引起的?,1
2149,肺气肿,导致肺气肿的原因是什么?,肺气肿能治好吗？,0
2150,肺气肿,老年人肺气肿的症状有哪些?,老年人肺气肿的症状是什么呢？,1
2151,肺气肿,老年人肺气肿的症状有哪些?,请问老年人肺气肿有哪些症状？,1
2152,肺气肿,老年人肺气肿的症状有哪些?,老年人有肺气肿严重吗？,0
2154,肺气肿,老年人肺气肿的症状有哪些?,老人家肺气肿吃什么好？,0
2155,肺气肿,肺气肿的早期症状有哪些?,肺气肿有哪些早期的体征？,1
2156,肺气肿,肺气肿的早期症状有哪些?,肺气肿的早期症状是什么？,1
2158,肺气肿,肺气肿的早期症状有哪些?,初期肺气肿要不要紧？,0
2159,肺气肿,肺气肿的早期症状有哪些?,肺气肿早期症状明不明显？,0
2161,肺气肿,什么是肺气肿肺气肿的症状有哪些,肺气肿是怎样的一种病，症状表现为什么？,1
2162,肺气肿,什么是肺气肿肺气肿的症状有哪些,肺气肿有得治吗？,0
2163,肺气肿,什么是肺气肿肺气肿的症状有哪些,肺气肿的病因是什么呢?,0
2165,肺气肿,肺气肿严重吗 医生说我是肺气肿,肺气肿严重吗能治愈吗？,1
2167,肺气肿,肺气肿严重吗 医生说我是肺气肿,什么是肺气肿疾病啊？,0
2168,肺气肿,肺气肿严重吗 医生说我是肺气肿,肺气肿最严重的症状是什么？,0
2169,肺气肿,肺气肿严重吗 医生说我是肺气肿,肺气肿是怎样发病的？,0
2170,肺气肿,为什么医生都说肺气肿很严重,怎么解释医生说肺气肿很严重？,1
2172,肺气肿,为什么医生都说肺气肿很严重,肺气肿治不好吗？,0
2174,肺气肿,为什么医生都说肺气肿很严重,肺气肿病有什么症状？,0
2175,肺气肿,如果得了肺气肿怎么办啊,如果得了肺气肿该怎么做？,1
2176,肺气肿,如果得了肺气肿怎么办啊,如果得了肺气肿如何是好？,1
2177,肺气肿,如果得了肺气肿怎么办啊,肺气肿病有什么症状？,0
2178,肺气肿,如果得了肺气肿怎么办啊,肺气肿在平时有什么是需要注意的？,0
2180,肺气肿,慢阻肺的护理措施有哪些?,慢阻肺有什么护理措施？,1
2181,肺气肿,慢阻肺的护理措施有哪些?,慢阻肺有哪些护理措施？,1
2182,肺气肿,慢阻肺的护理措施有哪些?,慢阻肺饮食方面需要注意什么啊？,0
2185,肺气肿,肺气肿和肺大泡有什么区别?,肺气肿和肺癌的区别有哪些？,1
2186,肺气肿,肺气肿和肺大泡有什么区别?,慢阻肺和肺气肿有什么不同？,1
2187,肺气肿,肺气肿和肺大泡有什么区别?,肺气肿和肺脓肿是一种病吗？,0
2188,肺气肿,肺气肿和肺大泡有什么区别?,肺气肿有什么症状？,0
2189,肺气肿,肺气肿和肺大泡有什么区别?,肺气肿有什么特效药？,0
2190,肺气肿,肺气肿，双肺大泡.请问怎么治疗?,如何治疗肺气肿，双肺大泡?,1
2191,肺气肿,肺气肿，双肺大泡.请问怎么治疗?,怎么治疗肺气肿双肺大泡？,1
2192,肺气肿,肺气肿，双肺大泡.请问怎么治疗?,肺气肿和肺大泡有什么区别?,0
2193,肺气肿,肺气肿，双肺大泡.请问怎么治疗?,肺气肿比肺大泡严重吗？,0
2194,肺气肿,肺气肿，双肺大泡.请问怎么治疗?,肺气肿病有什么症状？,0
2195,肺气肿,肺气肿的主要症状有哪些,肺气肿病有什么症状？,1
2196,肺气肿,肺气肿的主要症状有哪些,肺气肿主要症状体现为什么？,1
2198,肺气肿,肺气肿的主要症状有哪些,肺气肿不能吃什么？,0
2199,肺气肿,肺气肿的主要症状有哪些,肺气肿病人怎么治疗的？,0
2200,肺气肿,肺气肿能吃什么营养品?,有肺气肿可以吃什么营养品呢？,1
2201,肺气肿,肺气肿能吃什么营养品?,肺气肿能吃哪些营养品呢？,1
2202,肺气肿,肺气肿能吃什么营养品?,老年人患肺气肿的表现？,0
2203,肺气肿,肺气肿能吃什么营养品?,肺气肿怎么治？,0
2204,肺气肿,肺气肿能吃什么营养品?,肺气肿病人在饮食有什么禁忌?,0
2205,肺气肿,51岁得了肺气肿能活多久?,51岁得了肺气肿还能活几年?,1
2207,肺气肿,51岁得了肺气肿能活多久?,老人肺气肿有什么症状？,0
2208,肺气肿,51岁得了肺气肿能活多久?,老人肺气肿严重吗？,0
2210,肺气肿,老人肺气肿病后该吃什么中药来调,哪些中药能调理老人肺气肿病？,1
2212,肺气肿,老人肺气肿病后该吃什么中药来调,肺气肿中药能治疗吗？,0
2213,肺气肿,老人肺气肿病后该吃什么中药来调,老人肺气肿严重吗？,0
2214,肺气肿,老人肺气肿病后该吃什么中药来调,老人肺气肿有什么症状？,0
2215,肺气肿,60岁得肺气肿能活多久,60岁得肺气肿还能活多长时间？,1
2218,肺气肿,60岁得肺气肿能活多久,肺气肿病人怎么治疗的？,0
2219,肺气肿,60岁得肺气肿能活多久,肺气肿患者平时要注意什么？,0
2220,肺气肿,肺气肿吃什么药见效快.,肺气肿服用哪种药效果好？,1
2222,肺气肿,肺气肿吃什么药见效快.,肺气肿病人怎么治疗的？,0
2223,肺气肿,肺气肿吃什么药见效快.,肺气肿病有什么症状？,0
2225,肺气肿,肺气肿同肺大泡有什么区别,肺气肿同肺大泡如何区别？,1
2226,肺气肿,肺气肿同肺大泡有什么区别,怎么辨别肺气肿同肺大泡？,1
2227,肺气肿,肺气肿同肺大泡有什么区别,肺气肿用什么药比较好？,0
2228,肺气肿,肺气肿同肺大泡有什么区别,肺大泡和空洞的区别在哪？,0
2229,肺气肿,肺气肿同肺大泡有什么区别,肺气肿病有什么症状？,0
2230,肺气肿,肺气肿患者为什么容易气短?,肺气肿患者容易气短的原因是什么?,1
2231,肺气肿,肺气肿患者为什么容易气短?,肺气肿患者怎么会容易气短?,1
2232,肺气肿,肺气肿患者为什么容易气短?,肺气肿患者会有哪些病理症状？,0
2235,肺气肿,慢阻肺肺气肿好多年胸闷气短,慢阻肺肺气肿好多年胸闷气短该怎么办？,1
2237,肺气肿,慢阻肺肺气肿好多年胸闷气短,慢阻肺肺气肿有什么症状？,0
2238,肺气肿,慢阻肺肺气肿好多年胸闷气短,慢阻肺肺气肿好多年怎么治疗？,0
2239,肺气肿,慢阻肺肺气肿好多年胸闷气短,慢阻肺肺气肿会传染吗？,0
2241,肺气肿,我想了解一下需要吸氧治疗,什么是吸氧治疗？,1
2242,肺气肿,我想了解一下需要吸氧治疗,肺气肿怎么治疗？,0
2244,肺气肿,我想了解一下需要吸氧治疗,肺气肿病有什么症状？,0
2246,肺气肿,肺气肿患者饮食需要注意什么,肺气肿患者在饮食上有什么需要注意的呢？,1
2247,肺气肿,肺气肿患者饮食需要注意什么,气短的肺气肿患者怎么治疗啊？,0
2250,肺气肿,得了肺气肿饮食上需要注意什么吗,肺气肿患者饮食需要注意什么？,1
2251,肺气肿,得了肺气肿饮食上需要注意什么吗,肺气肿患者饮食的注意事项是什么？,1
2252,肺气肿,得了肺气肿饮食上需要注意什么吗,气短的肺气肿患者怎么治疗啊？,0
2253,肺气肿,得了肺气肿饮食上需要注意什么吗,肺气肿病人该吃什么药？,0
2254,肺气肿,得了肺气肿饮食上需要注意什么吗,肺气肿病有什么症状？,0
2255,肺气肿,肺气肿病人有什么饮食禁忌?,肺气肿病人在饮食有什么禁忌?,1
2256,肺气肿,肺气肿病人有什么饮食禁忌?,肺气肿患者在饮食上有什么需要注意的呢？,1
2257,肺气肿,肺气肿病人有什么饮食禁忌?,肺气肿病有什么症状？,0
2259,肺气肿,肺气肿病人有什么饮食禁忌?,肺气肿病人怎么治疗的？,0
2260,肺气肿,肺气肿一般会有哪些症状表现啊,肺气肿一般会有什么症状？,1
2261,肺气肿,肺气肿一般会有哪些症状表现啊,肺气肿患者会有哪些病理症状？,1
2262,肺气肿,肺气肿一般会有哪些症状表现啊,得了肺气肿会有什么危害吗？,0
2264,肺气肿,肺气肿一般会有哪些症状表现啊,肺气肿传播途径有哪些？,0
2265,肺气肿,肺气肿有哪些常见症状表现?,常见的肺气肿症状表现有哪些啊?,1
2266,肺气肿,肺气肿有哪些常见症状表现?,肺气肿常见症状有什么？,1
2267,肺气肿,肺气肿有哪些常见症状表现?,常见肺气肿疗法有哪些？,0
2268,肺气肿,肺气肿有哪些常见症状表现?,肺气肿常见的病因是什么？,0
2272,肺气肿,肺气肿是什么原因导致的,肺气肿是什么疾病啊？,0
2275,肺气肿,肺气肿能吃什么食物?不能吃什么食物,肺气肿在食物上有哪些能吃哪些不能吃？,1
2276,肺气肿,肺气肿能吃什么食物?不能吃什么食物,肺气肿宜吃什么忌吃什么？,1
2277,肺气肿,肺气肿能吃什么食物?不能吃什么食物,肺气肿死亡率高不高？,0
2279,肺气肿,肺气肿能吃什么食物?不能吃什么食物,肺气肿吃什么治疗效果好？,0
2280,肺气肿,肺气肿病人吃什么食物较好?,吃什么食物对肺气肿好？,1
2281,肺气肿,肺气肿病人吃什么食物较好?,肺气肿病人适宜吃哪种食物？,1
2282,肺气肿,肺气肿病人吃什么食物较好?,肺气肿不能吃什么？,0
2283,肺气肿,肺气肿病人吃什么食物较好?,肺气肿吃什么中药？,0
2284,肺气肿,肺气肿病人吃什么食物较好?,肺气肿可治愈吗？,0
2285,肺气肿,今年体检出有肺气肿象征，什么意思,今年体检出有肺气肿象征是什么情况？,1
2286,肺气肿,今年体检出有肺气肿象征，什么意思,今年体检出有肺气肿象征代表什么？,1
2287,肺气肿,今年体检出有肺气肿象征，什么意思,肺气肿如何诊断？,0
2288,肺气肿,今年体检出有肺气肿象征，什么意思,肺气肿常见的病因是什么？,0
2289,肺气肿,今年体检出有肺气肿象征，什么意思,肺气肿什么治疗方法好？,0
2290,肺气肿,为什么突然得了肺气肿?,怎么会得肺气肿？,1
2292,肺气肿,为什么突然得了肺气肿?,肺气肿常见症状有什么？,0
2294,肺气肿,为什么突然得了肺气肿?,得了肺气肿影响睡眠吗？,0
2297,肺气肿,肺气肿呼吸困难，气短，乏力怎么办,肺气肿呼吸困难，怎么缓解？,0
2299,肺气肿,肺气肿呼吸困难，气短，乏力怎么办,肺气肿呼吸困难是怎么回事？,0
2300,肺气肿,肺气肿患者为什么气短，呼吸困难,肺气肿患者气短，呼吸困难是什么缘故？,1
2302,肺气肿,肺气肿患者为什么气短，呼吸困难,肺气肿患者吃什么能缓解气短，呼吸困难？,0
2303,肺气肿,肺气肿患者为什么气短，呼吸困难,肺气肿患者气短，呼吸困难会引发别的病吗？,0
2304,肺气肿,肺气肿患者为什么气短，呼吸困难,肺气肿患者呼吸困难能治吗？,0
2305,肺气肿,我是不是患了肺气肿了，总是呼吸困难,总是呼吸困难是患了肺气肿吗？,1
2306,肺气肿,我是不是患了肺气肿了，总是呼吸困难,患了肺气肿是不是会呼吸困难？,1
2308,肺气肿,我是不是患了肺气肿了，总是呼吸困难,患了肺气肿呼吸困难吃什么药好？,0
2312,肺气肿,肺气肿是什么样的病?能治好吗?,肺气肿常见症状有什么？,0
2314,肺气肿,肺气肿是什么样的病?能治好吗?,肺气肿怎么治？,0
2315,肺气肿,肺气肿和慢阻肺是一种病?有什么区别?,肺气肿和慢阻肺如何区别?,1
2316,肺气肿,肺气肿和慢阻肺是一种病?有什么区别?,肺气肿和慢阻肺区别有哪些？,1
2317,肺气肿,肺气肿和慢阻肺是一种病?有什么区别?,肺气肿和慢阻肺哪个更严重？,0
2318,肺气肿,肺气肿和慢阻肺是一种病?有什么区别?,肺气肿和慢阻肺怎么治？,0
2319,肺气肿,肺气肿和慢阻肺是一种病?有什么区别?,肺气肿和慢阻肺有什么症状？,0
2320,肺气肿,肺气肿是怎么回事?,肺气肿是怎样的?,1
2322,肺气肿,肺气肿是怎么回事?,肺气肿有什么症状？,0
2325,肺气肿,肺气肿病究竟是什么?严重吗?,肺气肿是什么病？严不严重？,1
2327,肺气肿,肺气肿病究竟是什么?严重吗?,肺气肿的病因是什么？,0
2328,肺气肿,肺气肿病究竟是什么?严重吗?,肺气肿常见症状有什么？,0
2330,肺气肿,两肺局限性肺野透亮度增高是肺气肿？,两肺局限性肺野透亮度增高属于肺气肿吗？,1
2331,肺气肿,两肺局限性肺野透亮度增高是肺气肿？,两肺局限性肺野透亮度增高会是肺气肿吗？,1
2332,肺气肿,两肺局限性肺野透亮度增高是肺气肿？,两肺局限性肺野透亮度增高怎么治疗？,0
2333,肺气肿,两肺局限性肺野透亮度增高是肺气肿？,肺气肿有什么伴随性症状？,0
2334,肺气肿,两肺局限性肺野透亮度增高是肺气肿？,肺气肿是什么？,0
2335,肺气肿,请问什么是肺气肿传染吗？,肺气肿的定义是什么会传染吗？,1
2337,肺气肿,请问什么是肺气肿传染吗？,肺气肿的病因是什么？,0
2338,肺气肿,请问什么是肺气肿传染吗？,肺气肿能治好吗？,0
2340,肺气肿,请问老年人慢支肺气肿怎么治疗？,如何治疗老年人慢支肺气肿？,1
2342,肺气肿,请问老年人慢支肺气肿怎么治疗？,老年人慢支肺气肿有什么症状？,0
2343,肺气肿,请问老年人慢支肺气肿怎么治疗？,老年人慢支肺气肿影响睡眠吗？,0
2344,肺气肿,请问老年人慢支肺气肿怎么治疗？,慢支肺气肿吃什么药效果好？,0
2345,肺气肿,请问老年人慢支肺气肿怎么治疗？,74岁老人慢支肺气肿病怎么治疗,1
2346,肺气肿,请问老年人慢支肺气肿怎么治疗？,64岁老人肺气肿慢支炎怎么治疗,1
2347,肺气肿,请问老年人慢支肺气肿怎么治疗？,得了老慢支肺气肿，不知道怎么办,0
2350,肺气肿,请问老年人慢支肺气肿怎么治疗？,老年人得了慢支肺气肿怎么办,1
2351,肺气肿,请问老年人慢支肺气肿怎么治疗？,怎样治疗老年人的慢支肺气肿,1
2352,肺气肿,请问老年人慢支肺气肿怎么治疗？,慢支肺气肿有什么特效药吗？,0
2353,肺气肿,请问老年人慢支肺气肿怎么治疗？,老年人慢支肺气肿的临床表现有什么,0
2355,肺气肿,请问嘴唇小腿肿紫是由肺气肿引起的吗？,嘴唇小腿肿紫是肺气肿造成的吗？,1
2356,肺气肿,请问嘴唇小腿肿紫是由肺气肿引起的吗？,嘴唇小腿肿紫是肺气肿的缘故吗？,1
2357,肺气肿,请问嘴唇小腿肿紫是由肺气肿引起的吗？,肺气肿有什么症状？,0
2358,肺气肿,请问嘴唇小腿肿紫是由肺气肿引起的吗？,嘴唇小腿肿紫是怎么回事？,0
2359,肺气肿,请问嘴唇小腿肿紫是由肺气肿引起的吗？,肺气肿吃什么治疗效果好？,0
2361,肺气肿,慢性肺阻塞肺气肿，怎么治疗？,慢性肺阻塞肺气肿如何治疗？,1
2362,肺气肿,慢性肺阻塞肺气肿，怎么治疗？,慢性肺阻塞肺气肿严重吗？,0
2363,肺气肿,慢性肺阻塞肺气肿，怎么治疗？,慢性肺阻塞肺气肿会传染吗？,0
2364,肺气肿,慢性肺阻塞肺气肿，怎么治疗？,慢性肺阻塞肺气肿有什么症状？,0
2366,肺气肿,请问肺气肿在家要注意些什么？,肺气肿在家的注意事项是什么？,1
2368,肺气肿,请问肺气肿在家要注意些什么？,肺气肿病人在饮食上能吃什么?,0
2370,肺气肿,请问肺气肿属于什么类型的疾病？,肺气肿是哪种疾病？,1
2371,肺气肿,请问肺气肿属于什么类型的疾病？,肺气肿属于怎样的疾病？,1
2372,肺气肿,请问肺气肿属于什么类型的疾病？,肺气肿常见的病因是什么？,0
2374,肺气肿,请问肺气肿属于什么类型的疾病？,肺气肿吃什么治疗效果好？,0
2375,肺气肿,请问肺气肿属于什么类型的疾病？,肺气肿是什么疾病啊？,1
2377,肺气肿,请问肺气肿属于什么类型的疾病？,肺气肿是什么病严重吗,0
2378,肺气肿,请问肺气肿属于什么类型的疾病？,严重肺气肿是什么症状？,0
2379,肺气肿,请问肺气肿属于什么类型的疾病？,肺气肿和重度肺气肿有什么区别,0
