id,query1,query2
1106,请问头孢氨苄甲氧苄啶片治疗胸膜炎有哪些要注意？,请问头孢氨苄甲氧苄啶片有什么适应症？
1107,胸膜炎怎么治疗好的快？,胸膜炎做纤支镜好的快吗？
1108,胸膜炎怎么治疗好的快？,胸膜炎心跳会快吗？
1109,胸膜炎做纤支镜好的快吗？,胸膜炎心跳会快吗？
1110,胸膜炎病人有什么需要注意的事项？,请问胸膜炎有哪些症状？
1111,胸膜炎病人有什么需要注意的事项？,治疗胸膜炎有哪些方法？
1112,请问胸膜炎有哪些症状？,治疗胸膜炎有哪些方法？
1113,胸膜炎病人有什么需要注意的事项？,什么是胸膜炎？
1114,胸膜炎病人有什么需要注意的事项？,胸膜炎的病因是什么？
1115,什么是胸膜炎？,胸膜炎的病因是什么？
1116,胸膜炎不不复发该怎么办？,胸膜炎不复发有什么症状？
1117,胸膜炎不不复发该怎么办？,胸膜炎能不能根治？
1118,胸膜炎不复发有什么症状？,胸膜炎能不能根治？
1119,头孢克肟颗粒有哪些功效吗？,孕妇感冒吃什么药好？
1120,头孢克肟颗粒有哪些功效吗？,头孢克肟颗粒有没有副作用？
1121,孕妇感冒吃什么药好？,头孢克肟颗粒有没有副作用？
1122,胸片怎么判断胸膜炎？,请问胸膜炎是拍胸片能检查得出来吗？
1123,胸片怎么判断胸膜炎？,肺结核复发拍胸片看得出来吗？
1124,请问胸膜炎是拍胸片能检查得出来吗？,肺结核复发拍胸片看得出来吗？
1125,胸膜炎能治愈吗？,胸膜炎复发的几率大不大？
1126,胸膜炎能治愈吗？,胸膜炎有哪些症状？
1127,胸膜炎复发的几率大不大？,胸膜炎有哪些症状？
1128,胸膜炎在复查阶段咳嗽总是不好是为什么？,胸膜炎需要治疗多久？
1129,胸膜炎在复查阶段咳嗽总是不好是为什么？,胸膜炎有哪些症状？
1130,胸膜炎需要治疗多久？,胸膜炎有哪些症状？
1131,醋酸地塞米松有什么适应症？,醋酸地塞米松有没有副作用？
1132,醋酸地塞米松有什么适应症？,醋酸地塞米松治疗胸膜炎效果如何？
1133,醋酸地塞米松有没有副作用？,醋酸地塞米松治疗胸膜炎效果如何？
1134,胸膜炎如何预防？,胸膜炎有什么症状？
1135,胸膜炎如何预防？,胸膜炎患者适宜服用什么药？
1136,胸膜炎有什么症状？,胸膜炎患者适宜服用什么药？
1137,中医和西医到底哪个可以彻底治愈淋巴瘤？,牛皮癣可以彻底治好吗？
1138,中医和西医到底哪个可以彻底治愈淋巴瘤？,小分子微创可以彻底治愈强直性脊柱炎吗？
1139,牛皮癣可以彻底治好吗？,小分子微创可以彻底治愈强直性脊柱炎吗？
1140,如何确诊结核性胸膜炎、腹膜炎？,结核胸膜炎如何治疗？
1141,如何确诊结核性胸膜炎、腹膜炎？,结核性渗出性胸膜炎能治痊愈吗？
1142,结核胸膜炎如何治疗？,结核性渗出性胸膜炎能治痊愈吗？
1143,胸膜炎的治疗费用贵吗？,怎样治疗胸膜炎？
1144,胸膜炎的治疗费用贵吗？,胸膜炎可以运动吗？
1145,怎样治疗胸膜炎？,胸膜炎可以运动吗？
1146,得了胸膜炎会有什么病症？,得了胸膜炎会引发其他疾病吗？
1147,得了胸膜炎会有什么病症？,胸膜炎的病因是什么？
1148,得了胸膜炎会引发其他疾病吗？,胸膜炎的病因是什么？
1149,请问胸膜炎有哪些症状？,胸膜炎病人有什么需要注意的事项？
1150,请问胸膜炎有哪些症状？,胸膜炎和心脏有关吗？
1151,胸膜炎病人有什么需要注意的事项？,胸膜炎和心脏有关吗？
1152,胸膜炎治愈后会引起心脏方面的问题吗？,胸膜炎和心脏有关吗？
1153,胸膜炎治愈后会引起心脏方面的问题吗？,"胸膜炎引起心脏p波高尖,该怎么治疗?"
1154,胸膜炎和心脏有关吗？,"胸膜炎引起心脏p波高尖,该怎么治疗?"
1155,你好，胸膜炎好治吗？,胸膜炎的病因是什么？
1156,你好，胸膜炎好治吗？,胸膜炎的症状表现是什么？
1157,胸膜炎的病因是什么？,胸膜炎的症状表现是什么？
1158,胸膜炎的病因是什么？,胸膜炎好治吗？
1159,胸膜炎的病因是什么？,胸膜炎吃什么药好？
1160,胸膜炎好治吗？,胸膜炎吃什么药好？
1161,肺气肿病发的症状？,肺气肿是怎么样的病？
1162,肺气肿病发的症状？,什么是肺气肿病
1163,肺气肿是怎么样的病？,什么是肺气肿病
1164,得了肺气肿吃什么药好,得了肺气肿吃什么最好？
1165,得了肺气肿吃什么药好,得了肺气肿应吃什么药好得快啊？
1166,得了肺气肿吃什么最好？,得了肺气肿应吃什么药好得快啊？
1167,咳嗽能治好吗？,咳嗽呼吸不顺畅会导致哪些疾病？
1168,咳嗽能治好吗？,咳嗽喘不过气是不是肺炎？
1169,咳嗽呼吸不顺畅会导致哪些疾病？,咳嗽喘不过气是不是肺炎？
1170,肺气肿孩子日常应当如何调理饮食？,小孩肺气肿症状
1171,肺气肿孩子日常应当如何调理饮食？,肺气肿的症状有哪些?
1172,小孩肺气肿症状,肺气肿的症状有哪些?
1173,小孩肺气肿症状,怎样预防肺气肿？
1174,肺气肿的症状有哪些?,怎样预防肺气肿？
1175,肺气肿的症状有哪些?,肺气肿的症状有哪些？
1176,怎样预防肺气肿？,肺气肿的症状有哪些？
1177,怎样预防肺气肿？,得了肺气肿应该注意什么？
1178,肺气肿的症状有哪些？,得了肺气肿应该注意什么？
1179,肺气肿的症状有哪些？,肺气肿，引起双腿发肿有什么好的治疗方法吗？
1180,得了肺气肿应该注意什么？,肺气肿，引起双腿发肿有什么好的治疗方法吗？
1181,得了肺气肿应该注意什么？,肺气泡怎么治疗？
1182,肺气肿，引起双腿发肿有什么好的治疗方法吗？,肺气泡怎么治疗？
1183,肺气肿，引起双腿发肿有什么好的治疗方法吗？,肺气肿患者饮食上应该吃什么？
1184,肺气泡怎么治疗？,肺气肿患者饮食上应该吃什么？
1185,请问肺气肿如何治疗？,严重的肺气肿会引起死亡吗？
1186,请问肺气肿如何治疗？,肺气肿严重有什么症状呀
1187,严重的肺气肿会引起死亡吗？,肺气肿严重有什么症状呀
1188,胃不好的人吃什么,胃消化不好吃什么药
1189,胃不好的人吃什么,胃不好吃什么菜易消化
1190,胃消化不好吃什么药,胃不好吃什么菜易消化
1191,肺气肿症状有哪些？,肺气肿能治好吗？
1192,肺气肿症状有哪些？,肺气肿哪个医院看的好？
1193,肺气肿能治好吗？,肺气肿哪个医院看的好？
1194,肺炎有哪些并发症？,肺气肿是怎么引起的
1195,肺炎有哪些并发症？,肺气肿能治好吗
1196,肺气肿是怎么引起的,肺气肿能治好吗
1197,得了肺气肿能不能恢复,轻微肺气肿严重吗？
1198,得了肺气肿能不能恢复,轻微肺气肿可以活四十年吗
1199,轻微肺气肿严重吗？,轻微肺气肿可以活四十年吗
1200,肺气肿的检查方法是什么？,肺气肿是怎么检查的？
1201,肺气肿的检查方法是什么？,什么是肺癌早期并肺气肿最好的治疗方法？
1202,肺气肿是怎么检查的？,什么是肺癌早期并肺气肿最好的治疗方法？
1203,肺气肿都有哪些症状的,肺气肿的类型有哪些呢？
1204,肺气肿都有哪些症状的,肺气肿发病类型有多少种？
1205,肺气肿的类型有哪些呢？,肺气肿发病类型有多少种？
1206,治肺气肿需多少钱,肺气肿需不需要住院治疗
1207,治肺气肿需多少钱,肺气肿住院治疗需要多久
1208,肺气肿需不需要住院治疗,肺气肿住院治疗需要多久
1209,肺气肿的表现有哪些,肺气肿的类型有哪些？
1210,肺气肿的表现有哪些,肺气肿的症状有哪些类型
1211,肺气肿的类型有哪些？,肺气肿的症状有哪些类型
1212,肺气肿的类型有哪些？,治疗肺气肿有特效药吗？
1213,肺气肿的症状有哪些类型,治疗肺气肿有特效药吗？
1214,肺气肿的症状有哪些类型,中医治疗肺气肿的药物有哪些？
1215,治疗肺气肿有特效药吗？,中医治疗肺气肿的药物有哪些？
1216,治疗肺气肿有特效药吗？,肺气肿怎么治疗？有哪些方法？
1217,中医治疗肺气肿的药物有哪些？,肺气肿怎么治疗？有哪些方法？
1218,肺气肿可以预防吗,冬季防止肺气肿用加湿器吗？
1219,肺气肿可以预防吗,肺气肿能治好吗？
1220,冬季防止肺气肿用加湿器吗？,肺气肿能治好吗？
1221,冬季防止肺气肿用加湿器吗？,怎样预防小儿肺气肿的？
1222,肺气肿能治好吗？,怎样预防小儿肺气肿的？
1223,肺气肿能治好吗？,肺气肿是怎么引起的？
1224,怎样预防小儿肺气肿的？,肺气肿是怎么引起的？
1225,怎样预防小儿肺气肿的？,肺气肿吃什么食物最好？
1226,肺气肿是怎么引起的？,肺气肿吃什么食物最好？
1227,肺气肿临床表现症状轻重与什么有关,肠梗阻分为哪三种？
1228,肺气肿临床表现症状轻重与什么有关,中心型肺癌的X线平片表现
1229,肠梗阻分为哪三种？,中心型肺癌的X线平片表现
1230,肠梗阻分为哪三种？,肺气肿临床表现症状轻重与什么有关？
1231,中心型肺癌的X线平片表现,肺气肿临床表现症状轻重与什么有关？
1232,中心型肺癌的X线平片表现,肺上肿瘤好治疗吗？
1233,肺气肿临床表现症状轻重与什么有关？,肺上肿瘤好治疗吗？
1234,肺气肿临床表现症状轻重与什么有关？,上海肺肿瘤医院哪个好？
1235,肺上肿瘤好治疗吗？,上海肺肿瘤医院哪个好？
1236,补肺丸这个药都适宜哪些人群使用呢,补肺丸哪个牌子好
1237,补肺丸这个药都适宜哪些人群使用呢,吃补肺丸有什么副作用
1238,补肺丸哪个牌子好,吃补肺丸有什么副作用
1239,补肺丸哪个牌子好,肺气肿吃补肺丸几盒才能治好？
1240,吃补肺丸有什么副作用,肺气肿吃补肺丸几盒才能治好？
1241,吃补肺丸有什么副作用,补肺丸对肺气肿有疗效吗？
1242,肺气肿吃补肺丸几盒才能治好？,补肺丸对肺气肿有疗效吗？
1243,肺气肿吃补肺丸几盒才能治好？,肺气肿吃核酪口服液和补肺丸哪样比较好？
1244,补肺丸对肺气肿有疗效吗？,肺气肿吃核酪口服液和补肺丸哪样比较好？
1245,肺气肿的临床表现有哪些,肺气肿需要手术吗
1246,肺气肿的临床表现有哪些,轻微肺气肿需要治疗吗
1247,肺气肿需要手术吗,轻微肺气肿需要治疗吗
1248,得了肺气肿并有肺大泡怎么办？,得肺气肿一个月了，肺气肿能治好吗？
1249,得了肺气肿并有肺大泡怎么办？,治肺气肿的最佳方法？
1250,得肺气肿一个月了，肺气肿能治好吗？,治肺气肿的最佳方法？
1251,得肺气肿一个月了，肺气肿能治好吗？,得了肺气肿并有肺大泡怎么办？
1252,治肺气肿的最佳方法？,得了肺气肿并有肺大泡怎么办？
1253,治肺气肿的最佳方法？,得肺气肿一个月了，肺气肿能治好吗？
1254,得了肺气肿并有肺大泡怎么办？,得肺气肿一个月了，肺气肿能治好吗？
1255,得了肺气肿并有肺大泡怎么办？,治肺气肿的最佳方法？
1256,得肺气肿一个月了，肺气肿能治好吗？,治肺气肿的最佳方法？
1257,最新肺气肿的治疗方法是什么？,肺气肿有最好的办法吗？
1258,最新肺气肿的治疗方法是什么？,你好大夫，肺气肿，请问有什么方法能缓解吗？
1259,肺气肿有最好的办法吗？,你好大夫，肺气肿，请问有什么方法能缓解吗？
1260,患有了肺气肿在饮食上要注意哪些呢？,近期检查出患有了肺气肿能治愈吗？
1261,患有了肺气肿在饮食上要注意哪些呢？,患有了肺气肿的原因会有哪些呢？
1262,近期检查出患有了肺气肿能治愈吗？,患有了肺气肿的原因会有哪些呢？
1263,肺气肿大概需花多少钱？,肺气肿初期需不需要吃药应该吃什么？
1264,肺气肿大概需花多少钱？,肺气肿需不需要做心电图检查？
1265,肺气肿初期需不需要吃药应该吃什么？,肺气肿需不需要做心电图检查？
1266,初期肺气肿，有什么特效药吗？能治愈吗？应注意什么？,请问肺气肿应该注意什么饮食？
1267,初期肺气肿，有什么特效药吗？能治愈吗？应注意什么？,肺气肿在饮食上应该注意些什么？
1268,请问肺气肿应该注意什么饮食？,肺气肿在饮食上应该注意些什么？
1269,肺气肿吃什么药最有效？,肺气肿能活多久？
1270,肺气肿吃什么药最有效？,肺气肿怎么治疗最好？
1271,肺气肿能活多久？,肺气肿怎么治疗最好？
1272,肺气肿的护理措施？,肺气肿做雾化好吗？
1273,肺气肿的护理措施？,肺气肿的保养要怎么做呢？
1274,肺气肿做雾化好吗？,肺气肿的保养要怎么做呢？
1275,肺气肿与慢阻肺是什么病？,慢阻肺肺气肿应该要怎么治疗？
1276,肺气肿与慢阻肺是什么病？,肺气肿慢阻肺特效药有什么？
1277,慢阻肺肺气肿应该要怎么治疗？,肺气肿慢阻肺特效药有什么？
1278,肺气肿病人能吃公鸡吗？,病人有肺气肿，怎么办？
1279,肺气肿病人能吃公鸡吗？,肺气肿患者的症状有哪些？
1280,病人有肺气肿，怎么办？,肺气肿患者的症状有哪些？
1281,肺气肿病人能吃公鸡吗？,肺气肿病人平时怎么护理？
1282,肺气肿病人能吃公鸡吗？,肺气肿病人要注意些什么？
1283,肺气肿病人平时怎么护理？,肺气肿病人要注意些什么？
1284,肺气肿传染吗？,肺气肿治愈还会复发吗？
1285,肺气肿传染吗？,肺气肿如何治疗？
1286,肺气肿治愈还会复发吗？,肺气肿如何治疗？
1287,经常吸烟会导致肺气肿病吗？,长期抽烟喝酒的肺气肿人会有什么结果？
1288,经常吸烟会导致肺气肿病吗？,肺气肿引起的咳嗽怎么治疗？
1289,长期抽烟喝酒的肺气肿人会有什么结果？,肺气肿引起的咳嗽怎么治疗？
1290,肺癌化疗期间可以喝止痛的草药吗？,肺气肿中药能治疗吗？
1291,肺癌化疗期间可以喝止痛的草药吗？,肺气肿吃什么中药最有效？
1292,肺气肿中药能治疗吗？,肺气肿吃什么中药最有效？
1293,肺气肿病人最明显的表现有哪些呢?,肺气肿患者会有哪些病理症状？
1294,肺气肿病人最明显的表现有哪些呢?,肺气肿病人该吃什么药？
1295,肺气肿患者会有哪些病理症状？,肺气肿病人该吃什么药？
1296,肺气肿传染吗？,肺气肿患者会有哪些病理症状？
1297,肺气肿传染吗？,肺气肿病人最明显的表现有哪些呢?
1298,肺气肿患者会有哪些病理症状？,肺气肿病人最明显的表现有哪些呢?
1299,肺气肿患者应在平时做什么运动好,肺气肿怎样锻炼肺功能？
1300,肺气肿患者应在平时做什么运动好,不抽烟为什么得了肺气肿？
1301,肺气肿怎样锻炼肺功能？,不抽烟为什么得了肺气肿？
1302,肺气肿好不好治疗？,关于肺气肿，平时怎样预防治疗？
1303,肺气肿好不好治疗？,肺气肿如何治疗？
1304,关于肺气肿，平时怎样预防治疗？,肺气肿如何治疗？
1305,患者发生感染易得肺气肿吗？,什么情况下更易感染肺气肿？
1306,患者发生感染易得肺气肿吗？,肺气肿的传播途径都有哪些？
1307,什么情况下更易感染肺气肿？,肺气肿的传播途径都有哪些？
1308,肺气肿能治好吗？,肺气肿传染吗？
1309,肺气肿能治好吗？,肺气肿反复发作平时如何预防？
1310,肺气肿传染吗？,肺气肿反复发作平时如何预防？
1311,同时患上支气管炎和肺气肿能治好吗？,肺气肿是怎么样的病？
1312,同时患上支气管炎和肺气肿能治好吗？,肺气肿病有什么症状？
1313,肺气肿是怎么样的病？,肺气肿病有什么症状？
